start_lat,Conteo_geographic_pos,start_lng,member_casual
41.90938483,1,-87.6777305,member
41.909385,1,-87.67763583,member
41.90938517,1,-87.6777755,member
41.90938517,1,-87.67771533,casual
41.9093855,1,-87.677652,member
41.90938567,1,-87.67774267,member
41.90938567,1,-87.67769183,casual
41.90938583,1,-87.67765617,casual
41.909386,1,-87.67764783,casual
41.90938617,1,-87.67767517,casual
41.90938633,1,-87.67776483,member
41.90938633,1,-87.6777355,member
41.90938633,1,-87.6776795,casual
41.90938633,1,-87.67763617,casual
41.9093865,1,-87.67776533,casual
41.90938664,1,-87.67761171,member
41.90938667,1,-87.6777105,member
41.90938667,1,-87.67767667,casual
41.90938683,1,-87.67777283,member
41.90938683,1,-87.67775917,casual
41.90938683,1,-87.67761667,casual
41.909387,1,-87.67763033,casual
41.90938717,1,-87.6775975,member
41.90938733,1,-87.67778433,casual
41.90938733,1,-87.67766233,casual
41.90938733,1,-87.67762617,casual
41.90938767,1,-87.67774467,casual
41.90938783,1,-87.67788867,member
41.909388,1,-87.67779333,casual
41.90938817,1,-87.67783283,casual
41.90938817,1,-87.677688,member
41.90938833,1,-87.67770867,member
41.90938833,1,-87.677637,member
41.9093885,1,-87.677846,member
41.9093885,1,-87.67776867,casual
41.9093885,1,-87.67758917,member
41.90938867,1,-87.67778467,casual
41.90938867,1,-87.677711,member
41.909389,1,-87.67765633,casual
41.90938914,1,-87.67763639,casual
41.90938917,1,-87.67766617,casual
41.90938917,1,-87.67765283,casual
41.90938917,1,-87.6776175,member
41.90938933,1,-87.6777825,casual
41.90938933,1,-87.67775367,member
41.90938933,1,-87.67766567,casual
41.9093895,1,-87.67763283,member
41.90938985,1,-87.67770493,casual
41.90939,1,-87.67772983,member
41.90939,1,-87.6776495,casual
41.90939017,1,-87.677815,casual
41.9093905,1,-87.67777083,casual
41.9093905,1,-87.677698,member
41.9093905,1,-87.67767283,casual
41.9093905,1,-87.67763883,casual
41.90939067,1,-87.6776175,member
41.90939067,1,-87.67760317,member
41.90939083,1,-87.67766967,member
41.909391,1,-87.67774633,member
41.909391,1,-87.67770117,member
41.90939117,1,-87.67767683,member
41.90939117,1,-87.67763283,casual
41.90939117,1,-87.67762065,casual
41.9093914,1,-87.67770159,member
41.9093914,1,-87.6776886,casual
41.9093915,1,-87.67771433,casual
41.90939167,1,-87.6777555,casual
41.909392,1,-87.67773317,casual
41.909392,1,-87.67772517,member
41.909392,1,-87.67772233,casual
41.90939212,1,-87.67783988,member
41.90939212,1,-87.67778385,member
41.90939217,1,-87.67769767,casual
41.90939233,1,-87.67770017,member
41.90939248,1,-87.67766869,casual
41.9093926,1,-87.6777916,casual
41.90939267,1,-87.67765067,member
41.90939283,1,-87.67769317,member
41.90939283,1,-87.67766983,casual
41.90939295,1,-87.67784643,casual
41.90939317,1,-87.677684,member
41.90939331,1,-87.67762113,casual
41.9093935,1,-87.6777,casual
41.9093935,1,-87.67767733,casual
41.9093935,1,-87.67764567,casual
41.9093935,1,-87.67758583,member
41.90939367,1,-87.6776585,casual
41.90939367,1,-87.67761267,casual
41.90939383,1,-87.677684,casual
41.90939391,1,-87.67768717,casual
41.90939417,1,-87.677713,casual
41.90939417,1,-87.677669,member
41.9093945,1,-87.67757933,member
41.90939483,1,-87.67763733,casual
41.909395,1,-87.67774683,member
41.909395,1,-87.67764817,casual
41.909395,1,-87.67758867,casual
41.90939517,1,-87.67764867,member
41.90939533,1,-87.67761717,casual
41.9093955,1,-87.67768067,casual
41.9093955,1,-87.67767217,casual
41.90939567,1,-87.67765533,casual
41.909396,57,-87.677692,casual
41.909396,1,-87.67767833,casual
41.90939601,398,-87.67769193,casual
41.90939601,585,-87.67769193,member
41.90939617,1,-87.67771917,member
41.90939617,1,-87.677625,member
41.90939629,1,-87.67767775,member
41.9093965,1,-87.67766867,casual
41.90939667,1,-87.67761283,member
41.90939683,1,-87.67769133,casual
41.909397,1,-87.6777195,casual
41.90939717,1,-87.67763117,member
41.9093975,1,-87.67777983,casual
41.90939767,1,-87.67781267,casual
41.90939767,1,-87.677782,casual
41.90939767,1,-87.677647,casual
41.90939783,1,-87.67764217,member
41.90939784,1,-87.67777467,member
41.909398,1,-87.67764167,casual
41.90939817,1,-87.67776033,member
41.9093985,1,-87.67770067,member
41.9093985,1,-87.677661,casual
41.9093985,1,-87.6776405,casual
41.909399,1,-87.67770783,member
41.90939903,1,-87.67761254,member
41.90939933,1,-87.67774183,casual
41.90939939,1,-87.67765689,member
41.9093995,1,-87.6776355,member
41.9093995,1,-87.677612,casual
41.90939967,1,-87.6776325,member
41.90939983,1,-87.67768867,member
41.9094,1,-87.67771367,member
41.90940033,1,-87.67770883,member
41.90940046,1,-87.67766309,member
41.9094005,1,-87.6776375,casual
41.90940067,1,-87.67780217,member
41.90940067,1,-87.67765167,casual
41.90940083,1,-87.67776183,casual
41.90940094,1,-87.67774367,member
41.90940133,1,-87.67767983,casual
41.90940133,1,-87.67765667,casual
41.9094015,1,-87.677723,casual
41.90940167,1,-87.67769417,casual
41.90940183,1,-87.67776633,casual
41.90940183,1,-87.67770467,casual
41.90940217,1,-87.67758483,casual
41.90940233,1,-87.677629,casual
41.9094025,1,-87.67759983,member
41.90940267,1,-87.67766183,casual
41.90940283,1,-87.67775433,casual
41.90940283,1,-87.6776735,casual
41.90940309,1,-87.67762721,member
41.90940317,1,-87.67772,member
41.90940317,1,-87.6776775,member
41.9094035,1,-87.67778333,casual
41.9094035,1,-87.67764817,casual
41.90940368,1,-87.67768228,casual
41.90940383,1,-87.67781533,casual
41.90940383,1,-87.677648,member
41.909404,1,-87.67766033,member
41.909404,1,-87.67763933,casual
41.90940417,1,-87.67765633,member
41.90940476,1,-87.6778369,member
41.90940476,1,-87.67765451,casual
41.90940483,1,-87.67776483,casual
41.90940483,1,-87.677699,member
41.909405,1,-87.67767133,casual
41.90940533,1,-87.677651,member
41.90940535,1,-87.67769015,casual
41.90940567,1,-87.67774417,member
41.90940567,1,-87.67771483,casual
41.90940567,1,-87.67766733,casual
41.90940567,1,-87.6776645,casual
41.90940567,1,-87.67762817,member
41.90940583,1,-87.67782317,member
41.90940583,1,-87.67767017,casual
41.90940595,1,-87.67764676,member
41.90940617,1,-87.67775933,casual
41.90940619,1,-87.67766011,casual
41.90940633,1,-87.67769783,member
41.9094065,1,-87.67774733,member
41.9094065,1,-87.67770133,casual
41.90940666,1,-87.67773783,member
41.90940667,1,-87.67767733,member
41.90940667,1,-87.67764267,casual
41.90940683,1,-87.67769767,casual
41.9094069,1,-87.67771471,casual
41.90940733,1,-87.67773867,casual
41.90940733,1,-87.67767867,member
41.90940738,1,-87.67772234,casual
41.90940738,1,-87.67766166,member
41.9094075,1,-87.67769183,casual
41.9094075,1,-87.67761417,member
41.90940767,1,-87.6777505,member
41.90940767,1,-87.67774417,member
41.90940767,1,-87.677591,member
41.909408,1,-87.6778785,casual
41.909408,1,-87.67775633,casual
41.909408,1,-87.67770117,member
41.909408,1,-87.67765483,member
41.90940817,1,-87.67770167,casual
41.90940817,1,-87.67766617,casual
41.90940833,1,-87.67764933,member
41.9094085,1,-87.677713,member
41.9094085,1,-87.67764067,casual
41.90940869,1,-87.6778537,member
41.90940883,1,-87.67768983,member
41.909409,1,-87.6778065,casual
41.909409,1,-87.677748,member
41.90940905,1,-87.67766273,member
41.90940929,1,-87.67774928,casual
41.90940933,1,-87.67769567,member
41.90941,1,-87.67764683,casual
41.90941017,1,-87.67764433,member
41.90941017,1,-87.6776345,casual
41.9094105,1,-87.677762,member
41.9094105,1,-87.67766883,casual
41.9094105,1,-87.67764583,casual
41.9094106,1,-87.67774057,casual
41.90941072,1,-87.67785692,casual
41.90941083,1,-87.67764967,member
41.90941083,1,-87.6776055,casual
41.909411,1,-87.677667,casual
41.9094115,1,-87.67775117,member
41.90941183,1,-87.67764217,member
41.909412,1,-87.677579,member
41.90941203,1,-87.677688,casual
41.90941262,1,-87.67783082,member
41.90941262,1,-87.67760289,member
41.90941267,1,-87.67770683,casual
41.90941283,1,-87.6776775,member
41.909413,1,-87.67771267,casual
41.90941333,1,-87.67771683,casual
41.90941333,1,-87.67767317,casual
41.90941333,1,-87.6776325,casual
41.90941333,1,-87.6776105,member
41.90941383,1,-87.6777055,casual
41.90941405,1,-87.67764616,member
41.90941429,1,-87.67764306,member
41.90941433,1,-87.6777485,casual
41.9094145,1,-87.67760567,casual
41.90941467,1,-87.67781917,casual
41.90941483,1,-87.6777295,member
41.909415,1,-87.67763367,member
41.90941513,1,-87.67759001,member
41.90941517,1,-87.67772433,casual
41.90941517,1,-87.67770983,member
41.90941517,1,-87.677679,member
41.90941525,1,-87.67766321,member
41.90941533,1,-87.677687,member
41.90941533,1,-87.67757383,casual
41.9094155,1,-87.67775867,member
41.9094155,1,-87.67766883,member
41.90941567,1,-87.6776865,casual
41.90941596,1,-87.6777674,member
41.90941596,1,-87.67770076,casual
41.909416,1,-87.67784733,member
41.90941617,1,-87.67770283,casual
41.90941633,1,-87.67768233,casual
41.90941633,1,-87.677625,casual
41.90941633,1,-87.677621,casual
41.90941667,1,-87.67779267,member
41.90941667,1,-87.67770033,casual
41.90941667,1,-87.677656,casual
41.90941667,1,-87.6775925,casual
41.90941691,1,-87.67768431,member
41.909417,1,-87.6776185,casual
41.90941703,1,-87.67776668,member
41.90941717,1,-87.67780467,member
41.90941733,1,-87.677797,casual
41.90941733,1,-87.67773383,member
41.90941733,1,-87.677728,casual
41.9094175,1,-87.67763583,casual
41.90941767,1,-87.677715,member
41.90941767,1,-87.677689,casual
41.909418,1,-87.6777495,casual
41.909418,1,-87.6481135,member
41.90941867,1,-87.67769817,casual
41.90941867,1,-87.67764183,casual
41.909419,1,-87.67773333,casual
41.90941917,1,-87.677628,casual
41.90941933,1,-87.67775883,casual
41.9094195,1,-87.67767917,casual
41.90941966,1,-87.67773962,member
41.90941983,1,-87.677779,member
41.90942017,1,-87.67764117,casual
41.90942033,1,-87.67765717,member
41.90942037,1,-87.67767954,member
41.90942061,1,-87.67769027,casual
41.90942067,1,-87.677838,member
41.90942067,1,-87.67773333,member
41.90942067,1,-87.67757033,casual
41.90942073,1,-87.67762983,member
41.909421,1,-87.67781333,casual
41.90942117,1,-87.67760117,member
41.9094215,1,-87.67762283,member
41.90942183,1,-87.6776275,casual
41.90942192,1,-87.67769218,casual
41.909422,1,-87.67765533,casual
41.90942217,1,-87.67767283,casual
41.90942233,1,-87.67767767,casual
41.90942233,1,-87.677677,member
41.90942233,1,-87.677637,member
41.9094224,1,-87.6776942,casual
41.9094225,1,-87.67764717,casual
41.90942267,1,-87.67769767,member
41.90942276,1,-87.67769814,casual
41.90942283,1,-87.67777017,casual
41.909423,1,-87.67773,casual
41.90942333,1,-87.677703,casual
41.90942359,1,-87.67764986,member
41.90942383,1,-87.67771267,member
41.90942383,1,-87.677711,member
41.90942383,1,-87.677678,member
41.909424,1,-87.67772667,member
41.90942417,1,-87.67774967,casual
41.90942433,1,-87.6776435,member
41.90942454,1,-87.67781389,member
41.90942467,1,-87.6777055,casual
41.90942483,1,-87.6777595,casual
41.9094249,1,-87.67769194,casual
41.909425,1,-87.67765917,casual
41.909425,1,-87.67762617,member
41.90942517,1,-87.67768167,member
41.90942533,1,-87.67778033,member
41.90942533,1,-87.67768617,member
41.909426,1,-87.677701,casual
41.90942609,1,-87.67759895,member
41.90942657,1,-87.67773581,member
41.909427,1,-87.67773817,casual
41.909427,1,-87.67770383,member
41.909427,1,-87.6776715,casual
41.909427,1,-87.6776075,casual
41.9094274,1,-87.67769456,casual
41.909428,1,-87.67771667,member
41.90942812,1,-87.67770147,casual
41.90942817,1,-87.6777905,casual
41.90942833,1,-87.67763667,casual
41.9094285,1,-87.67776183,casual
41.9094286,1,-87.67767918,member
41.90942867,1,-87.6777425,member
41.90942883,1,-87.67761267,member
41.90942907,1,-87.67781937,member
41.9094295,1,-87.67763417,casual
41.90942991,1,-87.67764115,casual
41.90943017,1,-87.677682,casual
41.90943033,1,-87.6777815,member
41.90943033,1,-87.67777983,casual
41.90943033,1,-87.67769333,casual
41.90943083,1,-87.67778217,casual
41.90943098,1,-87.67763305,member
41.909431,1,-87.67785033,member
41.909431,1,-87.677743,casual
41.90943117,1,-87.67771067,member
41.90943122,1,-87.67764425,member
41.9094317,1,-87.67775893,member
41.90943183,1,-87.67769617,member
41.90943217,1,-87.67775567,casual
41.90943217,1,-87.67768061,casual
41.90943241,1,-87.67780435,member
41.90943283,1,-87.677784,casual
41.909433,1,-87.67777317,member
41.909433,1,-87.6777225,member
41.9094335,1,-87.67777433,member
41.90943367,1,-87.67770833,member
41.90943367,1,-87.67770667,member
41.90943367,1,-87.67766167,casual
41.9094345,1,-87.67774583,casual
41.90943483,1,-87.67770983,casual
41.90943517,1,-87.6776565,member
41.90943583,1,-87.677676,casual
41.909436,1,-87.67768883,casual
41.90943617,1,-87.6777435,casual
41.90943633,1,-87.677723,member
41.90943633,1,-87.677704,casual
41.90943633,1,-87.67765,casual
41.90943682,1,-87.67767692,casual
41.9094373,1,-87.67766357,casual
41.90943783,1,-87.67767017,casual
41.90943883,1,-87.67769,member
41.90943933,1,-87.67771183,member
41.90943933,1,-87.677687,casual
41.90943933,1,-87.67764115,casual
41.90943967,1,-87.67767483,member
41.90943967,1,-87.67761333,casual
41.90944067,1,-87.67773333,casual
41.90944133,1,-87.67770567,casual
41.909442,1,-87.67757867,casual
41.90944231,1,-87.67778206,member
41.90944231,1,-87.6776402,member
41.9094425,1,-87.6776775,member
41.9094425,1,-87.67767683,casual
41.9094429,1,-87.67774141,member
41.90944302,1,-87.67765248,member
41.90944367,1,-87.67775317,member
41.90944386,1,-87.67775774,casual
41.90944386,1,-87.67770112,member
41.90944397,1,-87.67778277,member
41.90944433,1,-87.67769633,casual
41.9094445,1,-87.6776825,casual
41.90944457,1,-87.67766941,member
41.90944467,1,-87.67769267,casual
41.90944517,1,-87.67794867,member
41.90944517,1,-87.67758942,casual
41.90944533,1,-87.67766617,casual
41.90944567,1,-87.67764517,casual
41.90944576,1,-87.67759717,member
41.90944583,1,-87.67776017,casual
41.90944583,1,-87.67762517,casual
41.90944617,1,-87.67775833,member
41.90944636,1,-87.67784107,casual
41.90944667,1,-87.67774367,casual
41.90944733,1,-87.677662,member
41.90944803,1,-87.67767131,member
41.90944817,1,-87.677789,casual
41.90944839,1,-87.67772532,casual
41.9094485,1,-87.6777308,member
41.90944886,1,-87.67765236,member
41.90944922,1,-87.67771471,casual
41.90944946,1,-87.67780376,member
41.90945,1,-87.677705,member
41.90945017,1,-87.67783773,casual
41.90945017,1,-87.67773767,casual
41.90945033,1,-87.67769867,casual
41.90945033,1,-87.67767567,casual
41.90945117,1,-87.6777005,member
41.90945117,1,-87.67767817,casual
41.90945183,1,-87.67780767,member
41.90945232,1,-87.67781007,casual
41.909453,1,-87.67772233,casual
41.90945333,1,-87.64811267,member
41.90945383,1,-87.67777217,member
41.90945517,1,-87.67774733,member
41.9094559,1,-87.67772925,member
41.9094559,1,-87.67764306,casual
41.90945625,1,-87.67768276,member
41.90945633,1,-87.67776017,casual
41.90945667,1,-87.67768583,member
41.90945697,1,-87.67774379,casual
41.90945816,1,-87.67779446,casual
41.90945816,1,-87.67767489,casual
41.90945923,1,-87.67772126,casual
41.90945923,1,-87.67768633,casual
41.90945933,1,-87.67771917,casual
41.90945983,1,-87.67783845,casual
41.90946067,1,-87.6776815,member
41.90946083,1,-87.6480995,casual
41.909461,1,-87.64807267,member
41.90946133,1,-87.67775733,member
41.909463,1,-87.67778483,member
41.90946305,1,-87.67773759,member
41.90946364,1,-87.67771828,member
41.909464,1,-87.67773217,casual
41.90946483,1,-87.67770133,member
41.90946603,1,-87.67774332,casual
41.9094665,1,-87.677742,casual
41.90946667,1,-87.677637,member
41.909469,1,-87.64806033,casual
41.90947033,1,-87.67778217,member
41.90947083,1,-87.64812083,casual
41.90947092,1,-87.67765963,casual
41.909471,1,-87.6777865,member
41.90947151,1,-87.67768133,casual
41.90947183,1,-87.67762417,casual
41.90947317,1,-87.64800183,member
41.90947433,1,-87.64808933,member
41.90947433,1,-87.648073,member
41.90947461,1,-87.67764831,casual
41.90947467,1,-87.67765917,member
41.90947676,1,-87.67769289,member
41.90947688,1,-87.67778873,member
41.90947717,1,-87.64806983,casual
41.90947771,1,-87.67780757,casual
41.90947783,1,-87.64815583,casual
41.90947833,1,-87.67764583,member
41.90947933,1,-87.648134,member
41.90947933,1,-87.64804217,member
41.9094795,1,-87.67763467,casual
41.9094795,1,-87.64812267,member
41.90948069,1,-87.67761028,member
41.90948248,1,-87.6481204,casual
41.909483,1,-87.648145,casual
41.90948383,1,-87.64808283,casual
41.90948433,1,-87.64809117,member
41.90948517,1,-87.64810017,casual
41.90948533,1,-87.64808367,casual
41.9094865,1,-87.6775995,casual
41.90948933,1,-87.64808433,casual
41.90948967,1,-87.67760283,member
41.90949261,1,-87.67780924,casual
41.90949333,1,-87.64811337,casual
41.90949367,1,-87.67762933,member
41.909494,1,-87.677729,casual
41.909496,1,-87.67763367,casual
41.90949607,1,-87.6778369,casual
41.90949683,1,-87.64812067,member
41.9094969,1,-87.64808798,casual
41.90949714,1,-87.64810705,casual
41.90949726,1,-87.67773402,member
41.9094975,1,-87.64807967,casual
41.90949988,1,-87.67762888,casual
41.90950033,1,-87.64810667,member
41.90950117,1,-87.64805733,member
41.90950179,1,-87.64804173,casual
41.90950333,1,-87.64802217,casual
41.90950367,1,-87.64817917,casual
41.909504,1,-87.6776555,casual
41.90950417,1,-87.64809867,member
41.90950418,1,-87.64815223,casual
41.90950467,1,-87.677696,member
41.90950513,1,-87.67774916,casual
41.9095055,1,-87.64813133,member
41.9095055,1,-87.64808567,casual
41.90950617,1,-87.64816217,member
41.90950767,1,-87.64806867,casual
41.90950775,1,-87.64815438,member
41.90950833,1,-87.64812283,casual
41.90950883,1,-87.64807517,casual
41.909509,1,-87.64815017,casual
41.90950933,1,-87.64809567,casual
41.90950966,1,-87.64816701,member
41.90951033,1,-87.648122,member
41.9095105,1,-87.648049,casual
41.90951204,1,-87.6776247,member
41.90951217,1,-87.64804683,casual
41.90951264,1,-87.64810956,member
41.90951267,1,-87.6480975,member
41.90951317,1,-87.64811583,casual
41.90951333,1,-87.64810933,member
41.9095135,1,-87.64807517,member
41.9095145,1,-87.64814967,member
41.9095145,1,-87.64809633,casual
41.90951483,1,-87.64809283,casual
41.9095155,1,-87.64806967,member
41.909516,1,-87.648069,member
41.90951733,1,-87.67778967,member
41.90951783,1,-87.64810367,member
41.90951783,1,-87.648101,casual
41.90951817,1,-87.67765283,member
41.90951817,1,-87.64811833,casual
41.90951833,1,-87.648085,member
41.90951867,1,-87.64812917,casual
41.90951917,1,-87.64802467,member
41.90951983,1,-87.64809017,member
41.9095205,1,-87.6481335,casual
41.90952067,1,-87.64811517,member
41.909521,1,-87.67758167,casual
41.9095215,1,-87.64814267,casual
41.90952167,1,-87.64813083,casual
41.90952167,1,-87.6480745,member
41.9095225,1,-87.6480765,casual
41.90952267,1,-87.648096,member
41.90952267,1,-87.6480695,casual
41.90952267,1,-87.6480145,casual
41.909523,1,-87.64806183,member
41.90952333,1,-87.648124,casual
41.909525,1,-87.64813667,casual
41.90952533,1,-87.64809583,casual
41.9095255,1,-87.64808917,casual
41.90952563,1,-87.64821339,casual
41.90952667,1,-87.648154,member
41.90952683,1,-87.64809983,member
41.90952717,1,-87.6481235,casual
41.90952717,1,-87.648096,member
41.90952733,1,-87.64808833,casual
41.909528,1,-87.64806767,casual
41.90952802,1,-87.6778599,member
41.90952802,1,-87.64814162,member
41.90952817,1,-87.67778567,member
41.909529,1,-87.6481745,member
41.909529,1,-87.64809567,casual
41.90952917,1,-87.6481395,member
41.90952917,1,-87.64813383,casual
41.90952917,1,-87.6480875,member
41.9095295,1,-87.64811683,casual
41.90952967,1,-87.64810367,member
41.90952967,1,-87.64809367,member
41.909531,1,-87.648026,casual
41.90953147,1,-87.6481576,member
41.90953167,1,-87.6481675,member
41.90953207,1,-87.64813864,casual
41.90953233,1,-87.648127,member
41.909533,1,-87.64811733,member
41.909533,1,-87.64808067,casual
41.90953362,1,-87.64814615,member
41.909534,1,-87.64814083,casual
41.90953467,1,-87.64810417,member
41.90953583,1,-87.64810817,member
41.90953624,1,-87.67785966,casual
41.90953696,1,-87.64815247,casual
41.90953767,1,-87.716693,member
41.909538,1,-87.7167325,casual
41.909538,1,-87.6481265,member
41.909538,1,-87.64809183,member
41.90953803,1,-87.67773747,member
41.90953815,1,-87.64814818,casual
41.90953883,1,-87.64812133,member
41.90953898,1,-87.67771912,casual
41.909539,1,-87.64809883,member
41.90953917,1,-87.64804333,member
41.9095395,1,-87.64810333,member
41.90954042,1,-87.64817679,member
41.90954117,1,-87.64811233,member
41.90954125,1,-87.64814687,casual
41.90954125,1,-87.6481154,member
41.90954183,1,-87.648097,member
41.909542,1,-87.64801033,member
41.90954217,1,-87.64811017,member
41.90954267,1,-87.648123,casual
41.90954267,1,-87.648057,member
41.909543,1,-87.6481275,casual
41.909543,1,-87.64808967,casual
41.90954351,1,-87.64812625,casual
41.90954375,1,-87.64826584,member
41.909544,1,-87.64807383,member
41.90954417,1,-87.64812533,member
41.9095445,1,-87.64813667,casual
41.90954467,1,-87.6481165,casual
41.90954517,1,-87.64808633,member
41.9095453,1,-87.64821017,member
41.90954567,1,-87.64806183,casual
41.90954583,1,-87.64810917,casual
41.909546,1,-87.64812633,casual
41.909546,1,-87.64810283,member
41.90954614,1,-87.64810443,member
41.90954633,1,-87.64810717,member
41.90954667,1,-87.64812333,member
41.90954721,1,-87.64815784,member
41.90954816,1,-87.64814603,member
41.9095485,1,-87.677794,casual
41.90954867,1,-87.64812783,member
41.90954867,1,-87.64808033,member
41.909549,1,-87.6481195,member
41.90954933,1,-87.64805167,member
41.90954959,1,-87.64814484,member
41.90954983,1,-87.6481075,member
41.90955,1,-87.64815,member
41.90955017,1,-87.648182,casual
41.90955017,1,-87.64812333,casual
41.90955033,1,-87.64814083,casual
41.90955033,1,-87.64804167,casual
41.9095505,1,-87.648141,member
41.90955083,1,-87.648092,casual
41.909551,1,-87.64817017,member
41.909551,1,-87.64813367,member
41.909551,1,-87.64813233,member
41.90955353,1,-87.64815128,member
41.90955436,1,-87.64816308,casual
41.9095545,1,-87.64810367,member
41.90955467,1,-87.6481495,casual
41.90955467,1,-87.64808517,member
41.909555,1,-87.64805367,casual
41.90955544,1,-87.64811981,casual
41.90955567,1,-87.64813833,casual
41.90955583,1,-87.64812967,casual
41.90955675,1,-87.64813662,casual
41.90955717,1,-87.64810767,member
41.90955722,1,-87.64814222,member
41.90955783,1,-87.648123,casual
41.909558,1,-87.64809633,member
41.90955817,1,-87.64809483,member
41.90955833,1,-87.64810533,member
41.90955889,1,-87.64816594,member
41.90956033,1,-87.64808583,casual
41.90956068,1,-87.64817929,member
41.909561,1,-87.64812583,member
41.90956116,1,-87.6777935,casual
41.90956133,1,-87.64814317,member
41.90956183,1,-87.64813267,casual
41.90956259,1,-87.64817333,member
41.90956317,1,-87.64813067,member
41.90956354,1,-87.64815319,member
41.90956383,1,-87.64811817,casual
41.90956417,1,-87.64814733,member
41.90956417,1,-87.64810117,member
41.90956417,1,-87.64809117,member
41.90956417,1,-87.648061,member
41.90956426,1,-87.64813757,casual
41.90956467,1,-87.6480875,casual
41.90956497,1,-87.6481216,member
41.90956533,1,-87.71662017,member
41.9095655,1,-87.64813017,member
41.9095655,1,-87.64807867,casual
41.90956567,1,-87.648172,casual
41.90956567,1,-87.648074,member
41.90956583,1,-87.648119,member
41.90956617,1,-87.64812817,casual
41.90956633,1,-87.64812683,casual
41.90956633,1,-87.64812567,casual
41.90956667,1,-87.64810683,member
41.909567,1,-87.648115,member
41.90956767,1,-87.6481115,member
41.909568,1,-87.648098,member
41.9095685,1,-87.6481235,member
41.90956867,1,-87.64815717,casual
41.90956867,1,-87.648102,casual
41.90956917,1,-87.648092,casual
41.90956917,1,-87.6480915,casual
41.90956933,1,-87.64809117,member
41.90957067,1,-87.64811717,member
41.90957133,1,-87.6480875,member
41.90957141,1,-87.64815152,casual
41.9095715,1,-87.64808533,casual
41.90957183,1,-87.64814567,member
41.909572,1,-87.64809733,member
41.90957267,1,-87.64805517,member
41.909573,1,-87.64816217,member
41.90957317,1,-87.64814033,member
41.90957317,1,-87.64810383,member
41.9095735,1,-87.64813433,casual
41.9095735,1,-87.64803417,casual
41.90957383,1,-87.648122,member
41.909574,1,-87.648068,casual
41.909574,1,-87.6480555,member
41.90957417,1,-87.64809683,member
41.90957417,1,-87.64807217,member
41.90957433,1,-87.6481175,member
41.90957463,1,-87.64814293,member
41.909575,1,-87.648159,member
41.90957567,1,-87.64811967,member
41.90957583,1,-87.64810817,casual
41.90957583,1,-87.64806617,casual
41.909576,1,-87.64815167,member
41.909576,1,-87.64811783,member
41.90957633,1,-87.6481,casual
41.90957633,1,-87.64801833,casual
41.9095765,1,-87.64811017,member
41.90957733,1,-87.6480995,member
41.90957767,1,-87.64815717,casual
41.909578,1,-87.64811983,member
41.90957833,1,-87.64817783,member
41.90957867,1,-87.64815833,casual
41.90957867,1,-87.64807717,casual
41.90957917,1,-87.64813133,member
41.9095795,1,-87.64813167,member
41.90957967,1,-87.64807283,casual
41.90957983,1,-87.64814367,casual
41.90958017,1,-87.648155,member
41.90958017,1,-87.64797567,member
41.90958033,1,-87.7166745,casual
41.90958033,1,-87.64813933,casual
41.90958033,1,-87.64809767,member
41.90958067,1,-87.648109,casual
41.90958083,1,-87.6481035,casual
41.90958117,1,-87.64813017,casual
41.90958133,1,-87.64810333,casual
41.90958167,1,-87.6481105,member
41.90958183,1,-87.648074,casual
41.909582,1,-87.648144,casual
41.90958217,1,-87.6481,member
41.90958238,1,-87.64817452,member
41.9095825,1,-87.648113,member
41.90958317,1,-87.6480915,member
41.90958357,1,-87.64816117,member
41.90958383,1,-87.64810767,casual
41.9095845,1,-87.64807983,member
41.90958467,1,-87.64812167,member
41.90958567,1,-87.64800767,member
41.90958617,1,-87.64808383,casual
41.90958679,1,-87.64818788,member
41.90958717,1,-87.64820433,member
41.9095875,1,-87.64810517,member
41.90958762,1,-87.64808774,casual
41.90958833,1,-87.64807817,casual
41.90958867,1,-87.64811417,member
41.90958983,1,-87.64812483,member
41.90958983,1,-87.64811783,member
41.90959083,1,-87.64811017,member
41.90959117,1,-87.64809033,member
41.9095915,1,-87.64814017,member
41.90959167,1,-87.6481095,member
41.909592,1,-87.64814667,casual
41.909592,1,-87.64808817,member
41.909593,1,-87.64813483,member
41.90959333,1,-87.648116,casual
41.9095935,1,-87.64809083,casual
41.90959367,1,-87.64811233,member
41.9095937,1,-87.64809918,casual
41.90959382,1,-87.64810038,casual
41.9095943,1,-87.64814591,member
41.90959433,1,-87.64817233,member
41.9095945,1,-87.648079,member
41.909595,1,-87.64812333,casual
41.909595,1,-87.64808717,member
41.90959533,1,-87.64806167,casual
41.90959533,1,-87.6480535,member
41.9095955,1,-87.64809233,member
41.90959583,1,-87.64815933,casual
41.909596,1,-87.64813017,casual
41.909597,1,-87.648096,member
41.90959717,1,-87.64804333,member
41.90959733,1,-87.6480755,member
41.9095975,1,-87.648031,member
41.90959767,1,-87.648138,member
41.909598,1,-87.64815817,casual
41.90959883,1,-87.64814983,casual
41.909599,1,-87.71665417,casual
41.90959907,1,-87.64812899,casual
41.90959917,1,-87.64808967,casual
41.90959933,1,-87.64810367,casual
41.90959933,1,-87.64807583,member
41.90959967,1,-87.64813333,member
41.90960033,1,-87.67754283,casual
41.9096005,1,-87.648179,member
41.90960133,1,-87.64812917,casual
41.9096015,1,-87.64816567,member
41.90960167,1,-87.6481075,member
41.90960183,1,-87.64804683,member
41.90960233,1,-87.716601,casual
